Founded_scaled,RoundSeries_scaled,Head Quarter,Industry In,AboutCompany,Amount in ($)
-0.15490523344274093,-0.21241634987467914,37,105,Mindler is a career counseling company that provides career development guidance counseling services for students.,1000000.0
-0.9596330499439735,-1.5025332983782456,22,33,Fashinza is a B2B manufacturing marketplace that solves apparel/fashion supply chain challenges.,2600000.0
-1.4961182609447952,0.217622632959843,37,124,BharatPe develops a QR code-based payment app for offline retailers and businesses.,6000000.0
0.9180651885589024,-1.0724943155437234,4,144,Turnip is a live game streaming and community platform.,1600000.0
0.6498225830584915,-1.5025332983782456,37,257,Provide uninterrupted and affordable cooling for refrigeration,900000.0
0.6498225830584915,-0.21241634987467914,37,266,"A peer to peer support network, which would enable billions of users across the world",250000.0
0.9180651885589024,-1.0724943155437234,37,124,BharatPe develops a QR code-based payment app for offline retailers and businesses.,10000000.0
0.6498225830584915,0.217622632959843,22,105,Interactive learning platform for kids,2500000.0
0.6498225830584915,0.6476616157943651,42,13,DeHaat connects farmers to suppliers and buyers on a single platform.,30000000.0
0.11333737205766989,-1.5025332983782456,12,13,Samunnati is a specialized agriculture value chain enabler providing innovative and customized financial and non-financial solutions.,10000000.0
0.6498225830584915,-0.21241634987467914,37,45,Biconomy is a technology company building transaction infrastructure for next-generation Web 3 applications.,1500000.0
-2.0326034719456167,2.3678175471324536,,,,
0.9180651885589024,0.217622632959843,35,105,PurpleTutor is the only coding platform that mandates every teacher to have a formal Computer Science degree,300000.0
-0.4231478389431518,0.217622632959843,35,200,Karkhana.io is an on-demand manufacturing platform with a vision of digitalizing manufacturing.,1500000.0
-2.3008460774460278,1.0777005986288872,,,,
0.6498225830584915,0.217622632959843,62,96,Infra.Market is an online procurement marketplace for every category of materials and products needed for building projects.,6000000.0
0.9180651885589024,-1.0724943155437234,4,282,"ReadyAssist is one of the India's leading 24/7 roadside assistance, breakdown support, towing and repairs provider for both Bikes & Cars.",1000000.0
0.9180651885589024,-0.6424553327092013,48,13,Ergos is building an integrated supply chain platform that enables farmers to convert their grains to digital assets.,3000000.0
-0.4231478389431518,-1.5025332983782456,35,156,ToothSi is a new age startup in the dental space providing smile correction services at home.,5000000.0
0.3815799775580807,-0.21241634987467914,4,138,"Jumbotail is solving an important problem of organising food and grocery ecosystem in India through technology, data science and design.",14300000.0
-0.15490523344274093,-1.5025332983782456,45,124,"Payments Facilitator, Payments solution provider etc.",4000000.0
-0.4231478389431518,1.5077395814634094,4,181,Finsall provides Insurance Premium Financing,300000.0
-0.15490523344274093,0.217622632959843,60,105,"Making Learning personal, immersive and experiental",4000000.0
0.9180651885589024,-0.6424553327092013,4,124,CRED is a Bengaluru-based fintech startup that offers rewards for customers who use its platform to pay their credit card bills.,81000000.0
-1.764360866445206,0.6476616157943651,22,124,"Convert smartphones into a POS machine using our ZUP proximity payment technology, with no additional hardware and no need for NFC.",1300000.0
-0.4231478389431518,0.6476616157943651,35,120,boAt is a lifestyle brand that deals in fashionable consumer electronics.,100000000.0
0.11333737205766989,0.6476616157943651,,,,
-0.15490523344274093,-0.6424553327092013,37,124,BharatPe develops a QR code-based payment app for offline retailers and businesses.,8200000.0
-0.4231478389431518,1.0777005986288872,4,13,CropIn is a leading AI and Data-led agri-tech organization that provides SaaS solutions to agribusinesses globally using deep learning.,20000000.0
0.11333737205766989,0.6476616157943651,,,,
-0.15490523344274093,0.217622632959843,22,167,OYO operates a branded network of hotels designed to offer standardized stay experiences.,7000000.0
0.3815799775580807,-0.6424553327092013,,,,
-0.15490523344274093,1.5077395814634094,35,96,A better model for instant grocery delivery in India.,720000.0
0.6498225830584915,-1.5025332983782456,22,156,Meddo is an end-to-end medical services provider,3000000.0
0.11333737205766989,0.217622632959843,12,105,An innovative place to explore next-generation technologies for students and all tech enthusiasts.,3000000.0
0.9180651885589024,-1.0724943155437234,23,194,An end-to-end supply chain analytics company that provides execution and analytics solutions which are comprehensive and customized.,15000000.0
-0.9596330499439735,1.0777005986288872,29,76,Affordable skincare for all,10000000.0
-0.4231478389431518,-1.5025332983782456,,,,
0.6498225830584915,-0.21241634987467914,,,,
0.9180651885589024,-0.6424553327092013,4,229,Strata is an innovative tech-driven platform redefining Fractional Investments in Premium Commercial Real Estate,6000000.0
-4.715029526949725,2.3678175471324536,4,96,A curated online marketplace for all things sustainable!,300000.0
0.6498225830584915,0.217622632959843,4,241,"Murf AI is working on simplifying voice audio and making high-quality voice overs accessible to everyone, using artificial intelligence.",1500000.0
0.9180651885589024,-0.21241634987467914,,,,
0.9180651885589024,-1.5025332983782456,35,156,"I am Love came into existence in early 2020, with the aim of redefining the relationship we have with our health.",4000000.0
0.9180651885589024,0.217622632959843,4,144,Creator-led Social Gaming & Live Streaming Platform,2000000.0
-0.4231478389431518,0.217622632959843,,,,
-1.764360866445206,1.9377785642979315,23,213,Zingbus is a renowned brand in the bus operating industry.,5000000.0
0.11333737205766989,-0.21241634987467914,,,,
-0.15490523344274093,0.217622632959843,25,124,"India's first app for kids & teens to manage and spend pocket money while learning about money in a fun, gamified way.",330000.0
-0.15490523344274093,-0.21241634987467914,35,134,"Believe simple, homely ingredients, minimally processed, are the secret to nutritious, tasty food",6000000.0
0.9180651885589024,-0.6424553327092013,4,130,Mainstream fitness formats are a primitive solution to the modern problems of a sedentary lifestyle.,800000.0
-0.4231478389431518,-1.0724943155437234,4,69,Help small & medium sized businesses to grow by helping them with their shipping requirements at the cheapest and most reliable service.,2000000.0
0.6498225830584915,0.217622632959843,4,81,G.O.A.T Brand Labs provides a tech-enabled platform for D2C brands to scale.,36000000.0
0.3815799775580807,0.217622632959843,35,210,"Merchandise drop-shipping platform for influencers, designers, creators & brands.",300000.0
0.3815799775580807,-0.6424553327092013,23,105,"Saas platform offers a feature packed platform enables businesses, experts, professionals, artists, instructors, specialists, coaches, people seeking work from home opportunities",1000000.0
0.6498225830584915,-0.6424553327092013,4,156,"Dozee is India's only contactless health monitor that silently tracks your heart, respiration, sleep patterns, stress levels, cardiac contractions, apnea and more while you sleep.",5000000.0
-0.6913904444435626,1.5077395814634094,4,195,BlackBuck marks the beginning of a new path in trucking. A path that is organized and makes trucking simple for every shipper and trucker.,67000000.0
-0.4231478389431518,1.9377785642979315,4,204,Mailmodo is a complete email marketing solution enabling users to create and send app-like interactive emails to improve email conversions.,2000000.0
-0.15490523344274093,-0.21241634987467914,37,156,Nirogstreet as a concept is working to make #Ayurveda first call of treatment.,2500000.0
0.6498225830584915,-1.5025332983782456,4,156,One monthly subscription to cover all your healthcare needs.,5000000.0
-1.4961182609447952,-1.5025332983782456,4,194,A B2B marketplace leveraging technology to deliver the fastest harvest-to-retail in the industry.,12000000.0
-1.4961182609447952,-1.5025332983782456,,,,
0.3815799775580807,-0.21241634987467914,,,,
0.11333737205766989,0.217622632959843,37,82,Globalbees partners with entrepreneurs who have built an online-first business.  Our team scales up D2C businesses in India and abroad.,150000000.0
-1.4961182609447952,0.6476616157943651,,,,
0.3815799775580807,1.0777005986288872,,,,
-2.3008460774460278,1.5077395814634094,4,156,Digital health platform delivering personalized care for women’s sexual and reproductive health concerns,330000.0
-0.4231478389431518,-0.21241634987467914,4,156,HealthifyMe is a revolutionary health and fitness application that is on a mission to transform a billion lives!,75000000.0
0.11333737205766989,0.217622632959843,4,42,"Sea6 Energy envisions a future where the abundant oceans will be our biomass farms of tomorrow - to provide solutions in energy, agriculture and food.",9000000.0
0.9180651885589024,-1.0724943155437234,35,68,"Eco-friendly home and kitchen care products that are plastic-free, high in quality and affordable.",500000.0
1.1863077940593132,0.217622632959843,,,,
0.11333737205766989,0.217622632959843,4,259,"Digantara is an Indian Space Technology Company incubated at Indian Institute of Science (IISc), establishing a space-based surveillance platform with global realtime earth coverage",2500000.0
-0.15490523344274093,1.0777005986288872,12,13,Aqgormalin is a tech driven farm diversification platform enabling farmers to diversify into Animal Husbandry and Aquaculture.,700000.0
0.6498225830584915,-0.6424553327092013,4,24,Ola Electric - The future of mobility is here.? Charging ahead to accelerate the world’s transition to sustainable mobility.,100000000.0
-0.15490523344274093,-0.21241634987467914,4,247,India's Largest Lifestyle Social Commerce platform. Empowering millions of storytellers & Micro-Entrepreneurs.,45000000.0
-0.4231478389431518,-0.21241634987467914,35,156,India’s First Digital Admission Desk for Hospitalisation.,500000.0
-0.4231478389431518,-0.6424553327092013,4,173,Arcana is the Storage Layer of Ethereum.,370000.0
0.6498225830584915,-0.6424553327092013,,,,
-0.4231478389431518,-0.21241634987467914,23,18,Building India's version of Stitch Fix,300000.0
-0.4231478389431518,0.6476616157943651,4,24,Autonomous industrial vehicle maker,35000000.0
0.9180651885589024,0.217622632959843,,,,
-0.4231478389431518,0.6476616157943651,35,134,FRAAZO is Mumbai's favourite App for Fresh Vegetables and Fruits coming straight from the Farm to your Doorstep within 18 Hours.,11000000.0
0.3815799775580807,-0.21241634987467914,4,134,"Licious is a consumer food company, focussed at delighting the world with an unmatched range of meat & meat products.",192000000.0
-1.2278756554443842,0.6476616157943651,37,144,WinZO is the largest social gaming and entertainment platform in India.,65000000.0
0.9180651885589024,-1.0724943155437234,4,26,"Enterprise drone solutions that help plan, build, and sustain the world we live in.",3000000.0
0.3815799775580807,0.6476616157943651,40,185,"Crowdsourcing platform imparting best-in-class services with immensely talented, skilled & qualified workforce pan-India",1400000.0
0.3815799775580807,1.5077395814634094,4,173,A cloud platform to bring any GUI application regardless of OS and Device type to the browser.,370000.0
-0.6913904444435626,0.217622632959843,37,156,ULTIMATE app to manage chronic conditions.,5000000.0
-0.6913904444435626,-1.5025332983782456,23,76,A mission to make customers healthier and Earth a little greener.,1200000.0
-0.6913904444435626,1.0777005986288872,35,65,"Fountain9 is a Y Combinator backed company, which offers predictive inventory planning and optimization software for e-commerce, DTC and retail companies.",1900000.0
0.9180651885589024,0.217622632959843,37,194,India's #1 eCommerce Logistics and Shipping Solution Empowering over 1 Lakh Indian eCommerce Sellers.,41000000.0
0.11333737205766989,-0.21241634987467914,4,105,Teachmint is an all-in-one education technology platform created specifically for the tutors of the digital age.,20000000.0
0.6498225830584915,0.217622632959843,4,280,Building India's Largest & Most Trusted Online Transport Marketplace & Directory,5000000.0
-0.15490523344274093,-0.6424553327092013,37,167,goSTOPS aims to be India’s biggest and most loved backpacker hostel brand.,1000000.0
-0.6913904444435626,0.6476616157943651,23,194,"Delhivery is a supply chain services company that provides transportation, warehousing, freight, and order fulfillment services.",270000000.0
0.6498225830584915,-0.6424553327092013,37,105,India's leading Ed-Tech startup spearheading the Maker Revolution in the sub-continent,600000.0
-0.9596330499439735,0.6476616157943651,37,191,India's first District level/ Hyper Local Job discovery platform,140000.0
0.6498225830584915,-0.6424553327092013,,,,
0.3815799775580807,0.217622632959843,37,165,Urban Company is an India-based company providing a marketplace for freelance labor.,250000000.0
0.6498225830584915,0.6476616157943651,,,,
-0.4231478389431518,-0.21241634987467914,4,194,Locus is an intelligent decision-making and automation platform for logistics.,50000000.0
0.9180651885589024,-0.6424553327092013,4,105,Crejo.Fun is a digital extracurricular learning platform being built with an intent to help children discover their passions and interests through creative learning.,3000000.0
0.3815799775580807,-0.21241634987467914,4,105,Cohort based extracurricular course for kids,500000.0
0.11333737205766989,0.217622632959843,45,105,"Spardha School Of Music, Spardha Academy, Spardha Online are associated marks with Spardha Learnings Private Limited.",400000.0
0.6498225830584915,-1.5025332983782456,4,13,Fyllo brings farms on palms by installing on field devices and actions on top of this data.,400000.0
-1.764360866445206,0.217622632959843,23,105,Swiflearn provides online tuition classes to small batches to ensure personalised learning.,3000000.0
0.9180651885589024,-0.21241634987467914,,,,
0.3815799775580807,1.0777005986288872,35,160,Truemeds is a health-tech startup.,5000000.0
0.9180651885589024,-0.21241634987467914,37,134,F5 is a foods and beverages company.,300000.0
1.1863077940593132,-0.6424553327092013,4,124,Refyne partners with organisations to extend on-demand Earned Wage Access (EWA) to employees.,20000000.0
-0.6913904444435626,1.5077395814634094,,,,
0.11333737205766989,-0.21241634987467914,37,67,MentorKart™ helps to fulfil dreams and take that big step towards success.,150000.0
-0.15490523344274093,-0.21241634987467914,37,105,AI-enabled marketplace designed to help students with their higher education and career growth plans,2000000.0
0.6498225830584915,-0.6424553327092013,62,194,Kale Logistics Solutions is a global IT solutions provider focused on providing cutting-edge technology solutions to the Logistics industry.,5000000.0
0.9180651885589024,-0.6424553327092013,23,154,Redcliffe Hygiene Private Limited is India's fastest growing hygiene company.,3000000.0
-0.4231478389431518,1.9377785642979315,4,252,"SimpliContract is an Enterprise SaaS offering, focused on end to end Contract Life-cycle Management.",1800000.0
0.9180651885589024,-0.6424553327092013,4,194,Building technology to make distribution efficient and cheaper for large and small FMCG companies,1000000.0
-1.764360866445206,2.3678175471324536,4,96,Jumbotail is an operator of an online marketplace that simplifies food and grocery shopping.,4000000.0
0.3815799775580807,-0.6424553327092013,37,241,A mission - to help community builders become community entrepreneurs.,9000000.0
0.3815799775580807,-0.21241634987467914,37,124,Junio is a kids-focused digital pocket money-smart card.,600000.0
-0.4231478389431518,1.0777005986288872,35,124,"Flexmoney’s mission is to address the enormous digital credit market opportunity created by the disruption from e-commerce, EMI and BNPL checkout finance",4800000.0
0.6498225830584915,-0.6424553327092013,,,,
1.1863077940593132,-0.21241634987467914,,,,
0.6498225830584915,0.217622632959843,35,241,BrowserStack is a leading software testing platform powering over two million tests every day across 15 global data centres.,200000000.0
-1.2278756554443842,0.217622632959843,37,181,"An affordable, digital health plan built around to cover both big and small expenses",3000000.0
-0.15490523344274093,0.217622632959843,35,176,An innovative play system to help children create their imagination,500000.0
0.6498225830584915,1.0777005986288872,,,,
0.9180651885589024,-0.21241634987467914,23,181,Simplest way to renew car insurance. Get quote and insure car in couple of minutes,45000000.0
0.3815799775580807,1.0777005986288872,,,,
1.1863077940593132,0.217622632959843,,,,
0.6498225830584915,-0.21241634987467914,35,124,Upside AI on the thesis that technology will make better investing decisions than humans over the long term.,1200000.0
0.11333737205766989,-0.21241634987467914,35,105,Skillmatics develops learning games for pre-school and primary school kids aged under 10,6000000.0
-0.6913904444435626,2.3678175471324536,4,181,Affordable insurance for the next billion Indians,2500000.0
-0.15490523344274093,0.217622632959843,23,124,"Bueno Gig Growth Technologies Pvt Ltd (""Bueno Finance"") is a financial services platform which aims is to help improve the financial health of customers.",3000000.0
0.11333737205766989,-1.5025332983782456,23,96,CityMall is a social e-commerce platform that sells lifestyle and curated products via peer-to-peer referrals on WhatsApp.,22000000.0
0.6498225830584915,-1.5025332983782456,37,217,"A video first global platform of senior professionals, connecting 1:1, virtually or over coffee, building a powerful, long-lasting relationship.",620000.0
-0.4231478389431518,1.0777005986288872,4,103,"Kazam provides end to end Electric Vehicle charging solutions for Office Spaces, Apartments, Restaurants, Shops",900000.0
-0.4231478389431518,-0.21241634987467914,35,124,BimaPe demystifies Insurance and its Management for individuals and families across India. 'BimaPe Bharosa Karo',500000.0
0.11333737205766989,1.5077395814634094,37,154,Artificial Intelligence tools to make quality diagnostic assessment available for all.,4000000.0
-0.15490523344274093,1.5077395814634094,,,,
0.9180651885589024,-1.0724943155437234,40,105,Classplus was born out of an urge to redefine classroom engagement in this country.,65000000.0
0.6498225830584915,0.217622632959843,25,96,Convert Instagram Page Into an Online Store in under 2-minutes. Create a free online store and automate your sales.,500000.0
-0.4231478389431518,-0.21241634987467914,23,194,"GoBOLT is a tech-logistics company operating in Line Haul & Short Haul Trucking, creating value through dis-intermediation, increased asset utilization and extensive use of technology.",20000000.0
0.9180651885589024,0.217622632959843,4,144,Loco is India's leading live game streaming app.,9000000.0
0.11333737205766989,0.217622632959843,37,154,Contemporary Beauty & Wellness Brand Based on Ayurveda,2000000.0
-0.6913904444435626,2.3678175471324536,23,170,Airblack is on a mission to help people convert their passion to a livelihood.,5200000.0
-0.9596330499439735,-0.6424553327092013,23,119,"Ottoman, Stool, Brass Kitchen Solutions, Masala Box, Roti Box, Bar Accessories and Many Gifting Options at Nestroots.",100000.0
0.6498225830584915,-0.21241634987467914,34,154,TABLT [Previously Sabse Sasta Dukaan] is one of India's most trusted online pharmacy dealing in medicines and other healthcare products.,3000000.0
0.9180651885589024,-1.5025332983782456,25,170,HESA is connecting Bharat with India and India with Bharat Phygitally. We are bridging the gap for the world’s largest customer base that resides in rural India.,2000000.0
0.11333737205766989,-0.21241634987467914,,,,
-0.15490523344274093,-1.5025332983782456,4,223,Supertails is building a digital pet care platform which offers expert led healthcare services and products.,2600000.0
-0.4231478389431518,-0.21241634987467914,,,,
0.9180651885589024,2.3678175471324536,,,,
-0.4231478389431518,0.6476616157943651,4,124,Velocity provides revenue-based-financing to online businesses. It aims to build the future of banking and financial services for new age businesses in India.,1300000.0
-0.9596330499439735,1.5077395814634094,37,134,"Manufacture and retail a delicious range of all-natural nut butters, made without oil, sugar or preservatives.",400000.0
0.11333737205766989,1.0777005986288872,45,201,Data Science powered - Admission & Marketing CRM Automation for Education Enrolments,1000000.0
0.6498225830584915,0.217622632959843,,,,
0.6498225830584915,0.217622632959843,,,,
-0.4231478389431518,1.0777005986288872,,,,
1.1863077940593132,-1.0724943155437234,35,124,Moneyboxx Finance provides easy access to financing to the deserving micro enterprises.,3000000.0
-0.15490523344274093,0.217622632959843,23,96,CityMall is a social e-commerce platform that sells lifestyle and curated products via peer-to-peer referrals on WhatsApp.,11000000.0
-0.6913904444435626,0.217622632959843,4,160,Janani.ai is a fertility care provider.,1000000.0
0.6498225830584915,-0.21241634987467914,4,13,India's 1st award winning technology led digital ecosystem for Silk,1700000.0
0.6498225830584915,0.217622632959843,23,124,DotPe is a technology start-up providing a commerce and payments platform to offline enterprise businesses.,27000000.0
-1.4961182609447952,1.0777005986288872,4,105,BYJU'S is an educational technology company that develops personalized learning programs for K-12 students.,460000000.0
-0.15490523344274093,-0.21241634987467914,4,154,HealthPlix is a healthtech startup,13500000.0
0.11333737205766989,-0.21241634987467914,4,105,Masai School is a job-oriented software training services.,5000000.0
0.11333737205766989,0.6476616157943651,4,40,Stelis Biopharma is a vertically integrated biopharmaceutical company.,195000000.0
-0.4231478389431518,1.0777005986288872,29,5,"Neodove is an AI-powered, end to end tech-enabled customer communication and reporting solution.",15000000.0
-2.3008460774460278,2.3678175471324536,4,124,KreditBee is a digital lending platform developed to assist young professionals with their personal finances.,75000000.0
0.6498225830584915,0.217622632959843,23,124,True Balance is a digital wallet that enables users to access utility bill payment and other financial products.,10000000.0
0.9180651885589024,-0.6424553327092013,4,268,India’s first neobusiness platform,10000000.0
0.6498225830584915,-1.5025332983782456,37,152,Jeevam Health is an Online Medical Clinic to Cure Root Cause of Chronic Issues in India.,1500000.0
0.6498225830584915,0.217622632959843,35,160,OZiva is a plant-based Clean Nutrition Brand.,12000000.0
-1.2278756554443842,-1.5025332983782456,,,,
-0.6913904444435626,2.3678175471324536,37,24,Electric Light Commercial Vehicle,2600000.0
0.6498225830584915,-0.21241634987467914,,,,
1.1863077940593132,-0.6424553327092013,21,257,Prescinto is the brain of a solar plant delivering Actionable Intelligence to Increase Generation.,3500000.0
-0.15490523344274093,0.217622632959843,35,38,MyGlamm is a direct-to-consumer brand of award winning European beauty products.,20000000.0
0.6498225830584915,-0.21241634987467914,4,144,Video integrated social-gaming platform,300000.0
0.9180651885589024,0.217622632959843,14,154,Juicy Chemistry operates as an eponymous consumer brand.,6300000.0
0.6498225830584915,-1.5025332983782456,23,124,Indifi Technologies is a digital lending platform that offers loans to those that have potential and intent.,5000000.0
-1.4961182609447952,0.217622632959843,35,124,Affordable insurance for the next billion Indians,500000.0
0.6498225830584915,0.217622632959843,12,124,YAP is the API Platform for Banking and Payments products in Asia. More than 200 Fintechs across Asia rely on YAP,10000000.0
0.9180651885589024,-0.6424553327092013,,,,
-0.15490523344274093,0.6476616157943651,4,155,4baseCare develops a unified and patient-centric ecosystem to fight cancer.,2000000.0
-0.9596330499439735,-0.6424553327092013,37,105,"Ezstays is a leading student-life network, providing hostels and PG accommodation with top-tier living facilities at the best prices.",400000.0
-0.15490523344274093,-0.6424553327092013,23,58,Stylework is an unconventional co-working space aggregator that is going to change the way people work.,500000.0
0.9180651885589024,0.217622632959843,4,180,"Riskcovry is an ""Insurance-in-a-box” model offers a one-stop-shop platform to cater to any business's digital insurance needs.",5000000.0
0.9180651885589024,0.217622632959843,4,105,Quizizz is a Education based startup,12500000.0
0.9180651885589024,-0.6424553327092013,35,180,Turtlemint is an online insurance platform that identifies and purchases appropriate insurance policies for consumers.,45000000.0
-0.15490523344274093,-0.21241634987467914,4,264,Captain Fresh is a freshwater fish and seafood supply chain platform.,3000000.0
-0.6913904444435626,2.3678175471324536,12,124,Northern Arc Capital (Formerly known as IFMR Capital) is a Non-Banking Finance Company.,10000000.0
0.11333737205766989,-0.21241634987467914,,,,
0.6498225830584915,-0.6424553327092013,12,95,"Transforming the mobility landscape using aerial transport. Currently, we build drones for industrial applications",1000000.0
-0.6913904444435626,1.9377785642979315,23,105,Questt is a homework app that allows teachers to allocate objective and subjective homework based on selected content.,1000000.0
-0.4231478389431518,-1.5025332983782456,,,,
0.9180651885589024,-0.6424553327092013,37,24,Electric Light Commercial Vehicle,4000000.0
-0.15490523344274093,0.217622632959843,4,45,"Koinearth is a stealth mode startup working at the intersection of blockchains, machine learning and mechanism design",1800000.0
-0.4231478389431518,0.6476616157943651,12,124,Northern Arc Capital (Formerly known as IFMR Capital) is a Non-Banking Finance Company.,50000000.0
0.3815799775580807,0.217622632959843,23,105,Virohan is an EdTech company that offers healthcare vocational training to students to build a career in the healthcare industry.,3000000.0
0.6498225830584915,-1.0724943155437234,37,124,"Bank Sathi provides loans, insurance, cards comparison, and approval facility.",200000.0
0.11333737205766989,0.217622632959843,,,,
0.11333737205766989,0.217622632959843,,,,
0.11333737205766989,-0.6424553327092013,4,67,"ANSR Consulting is providing end-to-end services for companies, setting up captive service centers.",15000000.0
0.9180651885589024,-0.21241634987467914,,,,
1.1863077940593132,0.217622632959843,35,233,Magenta is in the business of Enabling electric mobility & Making electricity clean,15000000.0
0.6498225830584915,-1.5025332983782456,4,124,Karbon Card is a financial platform for Indian entrepreneurs.,1000000.0
0.6498225830584915,-0.6424553327092013,4,4,Wysa is an AI conversational agent that has been shown to help improve mental health,5000000.0
-1.2278756554443842,2.3678175471324536,12,259,"Agnikul is a space tech startup that designs, manufactures, tests, and launch orbital class rockets for micro and nano satellites.",11000000.0
-0.4231478389431518,1.0777005986288872,4,241,India's #1 SaaS based Salon experience Software,200000.0
0.9180651885589024,-1.0724943155437234,23,105,"Tekie is a live coding platform for kids that uses the power of storytelling, to make learning to code a movie-like experience.",1500000.0
-1.2278756554443842,1.0777005986288872,4,207,India’s first and only matrimony app without parents. 10L verified profiles 20L matches 50K relationships 3K marriages,3000000.0
0.11333737205766989,-1.5025332983782456,4,245,Koo App operates as a microblogging app.,30000000.0
0.6498225830584915,0.217622632959843,,,,
0.3815799775580807,-1.5025332983782456,4,168,Help startups to find interns who are verified on their software development skills and problem-solving abilities.,1800000.0
-0.15490523344274093,0.6476616157943651,23,13,FarMart is a micro-SaaS platform that helps food businesses source high quality produce at affordable prices,24000000.0
-1.4961182609447952,1.0777005986288872,35,124,Kodo card is a corporate card for new economy businesses in India.,8000000.0
-0.4231478389431518,-0.21241634987467914,,,,
0.6498225830584915,-0.6424553327092013,35,124,Jai Kisan is a fintech platform that provides sustainable financing for rural emerging markets,30000000.0
-2.3008460774460278,0.6476616157943651,4,154,High quality health insurance and health benefits,15000000.0
-1.2278756554443842,1.0777005986288872,35,105,Klassroom offers a one-of-a-kind LIVE interactive learning experience to students.,200000.0
0.9180651885589024,-0.6424553327092013,4,241,Convin is a conversation intelligence platform that helps remote sales teams to understand conversations on a deeper levels.,300000.0
-0.6913904444435626,-0.6424553327092013,4,54,"Mensa scales brands leveraging its expertise in ecommerce, technology, marketing, category management & demand planning.",50000000.0
-1.2278756554443842,-1.5025332983782456,37,124,"BharatPe is the definitive platform for financial services. We process payments via UPI and POS, and provide credit / loans to our merchants",6000000.0
1.1863077940593132,0.6476616157943651,4,268,Rulezero is a technology platform created by experienced startup executives to automate and manage the equity ownership of a startup.,1000000.0
0.11333737205766989,-0.6424553327092013,35,17,LocoBuzz is an analytics-based integrated marketing platform.,4000000.0
0.11333737205766989,0.217622632959843,35,124,"A global platform of founders for founders offering investment, network and business opportunities.",2000000.0
1.1863077940593132,0.6476616157943651,,,,
0.9180651885589024,-0.6424553327092013,4,5,"Myelin Foundry is a deep tech product start-up transforming human experiences and industry outcomes by building Artificial Intelligence algorithms on video, voice, and sensor data, for consumer edge devices",1000000.0
-0.4231478389431518,1.0777005986288872,12,5,SuperOps.ai is an early stage startup in the MSP space.,3000000.0
0.6498225830584915,-0.6424553327092013,4,105,Teachmint is an online learning platform that focuses on tutor-student connectivity.,16500000.0
0.11333737205766989,-0.6424553327092013,4,280,Rapido is a bike taxi service that encourages people to offer bike rides to other people.,43000000.0
0.3815799775580807,2.3678175471324536,45,96,ElasticRun develops an online system that improves the reception of orders from customers and the dispatch of delivery drivers.,75000000.0
-1.4961182609447952,-1.5025332983782456,,,,
0.11333737205766989,-0.6424553327092013,40,124,Nivesh.com is a mass market mutual funds investment platform.,1600000.0
0.9180651885589024,-0.6424553327092013,35,124,"A comprehensive, high quality, open-architecture based Wealth Management and Investment Advisory platform, to cater to investors across the board: Individuals, Businesses/Corporate Treasuries, Family Offices, Trusts and more.",1000000.0
0.3815799775580807,0.6476616157943651,4,127,Fi is a neo bank.,50000000.0
-1.4961182609447952,0.217622632959843,23,60,Video-based social commerce startup,1000000.0
0.9180651885589024,-0.6424553327092013,35,167,"Pit-stop for global as well as local travellers to relax, rejuvenate and experience India’s rich heritage while not worrying about a clean, safe and smart place to stay.",1000000.0
0.3815799775580807,-0.6424553327092013,37,127,"Ruptok fintech Pvt. Ltd. is an online gold loan service provider , with attractive interests rate .",2000000.0
0.3815799775580807,0.217622632959843,4,134,100% Natural Dog Treats.,7000000.0
-1.4961182609447952,-0.21241634987467914,23,146,Advantage Club is India's largest employee engagement platform.,3300000.0
0.3815799775580807,1.0777005986288872,4,153,Social commerce marketplace for everyday health and wellness.,600000.0
-0.9596330499439735,-0.21241634987467914,37,234,Battery Smart is building India’s largest network of battery swapping stations providing Li-ion batteries,7000000.0
0.3815799775580807,1.9377785642979315,45,174,South Asia’s largest Content-to-Commerce scale-up investing $100 million in fast-growing beauty & personal care brands.,150000000.0
-0.4231478389431518,-0.21241634987467914,35,153,A platform of digital first health clinics for men and women,24000000.0
-0.6913904444435626,-0.21241634987467914,4,241,"Supercharge files with enterprise-grade security, page-by-page analytics and powerful content automations.",300000.0
0.6498225830584915,-0.6424553327092013,37,236,LMCE handholds brands and enables their reach across the UNSERVED & UNDER-SERVED pockets of the country in a SUSTAINABLE manner to drive MEASURABLE growth.,1500000.0
-0.15490523344274093,-1.5025332983782456,25,96,An FMCG company selling nutritious products at an affordable price points.,7000000.0
0.11333737205766989,-0.6424553327092013,,,,
-0.4231478389431518,1.0777005986288872,40,124,Fintech powered digital agri ecosystem,7000000.0
1.1863077940593132,-0.6424553327092013,,,,
0.6498225830584915,-0.6424553327092013,,,,
-0.4231478389431518,1.0777005986288872,14,219,Green Fuels Marketplace,100000.0
0.9180651885589024,-1.0724943155437234,4,102,India's largest Electric Vehicle Charging Platform,3000000.0
-0.15490523344274093,1.0777005986288872,45,127,"Vayana Network is an electronic network that connects Corporates and their Supply Chain to Financial Institutions for easy, quick and low-cost access to Trade Financing of their Payables and Receivables.",30000000.0
0.9180651885589024,-0.21241634987467914,58,98,EdTech platform upskilling candidates to bag deserving finance job roles.,100000.0
0.3815799775580807,0.217622632959843,,,,
-0.6913904444435626,-1.5025332983782456,4,174,NeoBanking for Bharat,3000000.0
0.6498225830584915,-1.0724943155437234,12,174,Building tech infrastructure to help NFT commerce go mainstream,12000000.0
